country,dates,genres,score,title,url,votes
Germany,2007..,"[""Drama""]",6.2,Dahoam is Dahoam,https://imdb.com/title/tt1111847/,99
Germany,2003..,"[""Crime"", ""Thriller""]",7.4,Nachtschicht,https://imdb.com/title/tt0938493/,253
Germany,2016..,"[""Drama""]",5.2,Hotel Heidelberg,https://imdb.com/title/tt8697538/,20
Germany,1991..1997,"[""Drama"", ""Family""]",6.4,Neues vom Süderhof,https://imdb.com/title/tt0280266/,59
Germany,2022..,"[""Thriller""]",6.7,Höllgrund,https://imdb.com/title/tt23397438/,30
Germany,2023..,"[""Reality-TV"", ""Romance""]",0.0,Dating Naked Germany,https://imdb.com/title/tt26229950/,0
Germany,2018..,"[""Comedy"", ""Drama""]",4.9,Zimmer mit Stall,https://imdb.com/title/tt14662664/,15
Germany,1999..,"[""Animation"", ""Comedy"", ""Family""]",6.5,The Three Friends... and Jerry,https://imdb.com/title/tt0302067/,448
Germany,1998..2006,"[""Crime""]",7.6,Der letzte Zeuge,https://imdb.com/title/tt0157232/,231
Germany,2014..,"[""Reality-TV""]",8.8,Kitchen Impossible,https://imdb.com/title/tt6579344/,231
Germany,1992..,"[""Music"", ""Talk-Show""]",5.4,Riverboat - Die MDR-Talkshow aus Leipzig,https://imdb.com/title/tt0450941/,59
Germany,1993..2004,"[""Animation"", ""Adventure"", ""Comedy""]",6.3,The Adventures of Blinky Bill,https://imdb.com/title/tt0343229/,565
Germany,2012..2014,"[""Family""]",5.0,Hotel 13,https://imdb.com/title/tt2369684/,144
Germany,2005..,"[""Documentary"", ""Drama""]",8.4,Space Race,https://imdb.com/title/tt0461887/,910
Germany,2006..,"[""Drama"", ""Family""]",5.9,Tierärztin Dr. Mertens,https://imdb.com/title/tt0764964/,66
Germany,2022..,"[""Drama""]",6.9,Der Schiffsarzt,https://imdb.com/title/tt21308516/,24
Germany,2006..2020,"[""Crime""]",6.9,Der Kriminalist,https://imdb.com/title/tt0808873/,205
Germany,2018..2022,"[""Animation"", ""Adventure"", ""Comedy""]",7.7,Nate Is Late,https://imdb.com/title/tt8610392/,68
Germany,2010..,"[""Comedy"", ""Family""]",8.0,Die Sesamstraße präsentiert: Eine Möhre für Zwei,https://imdb.com/title/tt2206069/,27
Germany,2013..,"[""Game-Show"", ""Music"", ""Reality-TV""]",5.6,The Voice Kids,https://imdb.com/title/tt2811616/,66
Germany,2021..,"[""Crime"", ""Drama"", ""Mystery""]",6.4,Der Masuren-Krimi,https://imdb.com/title/tt14015304/,38
Germany,1999..2002,[],6.5,Nesthocker - Familie zu verschenken,https://imdb.com/title/tt0229611/,23
Germany,1992..2011,"[""Drama""]",3.8,Marienhof,https://imdb.com/title/tt0103487/,267
Germany,2004..,"[""Animation"", ""Family"", ""Fantasy""]",7.2,Shadow of the Elves,https://imdb.com/title/tt1108602/,79
Germany,2017..,"[""Documentary""]",9.1,Feuer & Flamme: Mit Feuerwehrmännern im Einsatz,https://imdb.com/title/tt7995922/,61
Germany,2021..,"[""Crime""]",6.0,Jenseits der Spree,https://imdb.com/title/tt15227846/,49
Germany,2021..,"[""Drama""]",7.3,Would You Rather,https://imdb.com/title/tt13652276/,29
Germany,2022..,"[""Comedy"", ""Drama""]",5.0,Damaged Goods,https://imdb.com/title/tt21103686/,181
Germany,2021..,"[""Documentary"", ""History""]",8.7,The Abyss: Rise and Fall of the Nazis,https://imdb.com/title/tt14365118/,61
Germany,2021..2022,"[""Adventure"", ""Game-Show"", ""Reality-TV""]",8.4,7 vs. Wild,https://imdb.com/title/tt16994878/,219
Germany,2008..,"[""Documentary""]",6.5,Wunderschön!,https://imdb.com/title/tt1416611/,31
Germany,2019..,"[""Crime"", ""Drama"", ""Thriller""]",5.5,23 Morde,https://imdb.com/title/tt5040510/,107
Germany,2013..,"[""Reality-TV""]",7.0,Bares für Rares,https://imdb.com/title/tt3083012/,250
Germany,1994..2007,"[""Crime"", ""Drama""]",5.5,Doppelter Einsatz,https://imdb.com/title/tt0108749/,54
Germany,2002..,"[""Comedy""]",5.6,Schulmädchen,https://imdb.com/title/tt0400021/,160
Germany,2021..,"[""Drama"", ""Romance""]",6.7,Loving Her,https://imdb.com/title/tt14267660/,104
Germany,1997..2013,"[""Crime"", ""Drama"", ""Thriller""]",7.1,Schimanski,https://imdb.com/title/tt0847709/,352
Germany,1992..,[],7.4,Artour,https://imdb.com/title/tt1037270/,13
Germany,2016..,"[""Mystery""]",6.2,Wishlist,https://imdb.com/title/tt5706720/,397
Germany,2020..,"[""Drama""]",6.5,Breaking Even,https://imdb.com/title/tt11338324/,119
Germany,..,"[""Drama""]",0.0,Helgoland,https://imdb.com/title/tt21154618/,0
Germany,2013..,"[""Documentary"", ""Animation""]",9.1,Kurzgesagt: In a Nutshell,https://imdb.com/title/tt6169222/,803
Germany,2009..,"[""Crime"", ""Drama"", ""Thriller""]",6.9,Stralsund,https://imdb.com/title/tt7831704/,63
Germany,2000..,"[""Animation"", ""Comedy""]",7.8,Gloria's House,https://imdb.com/title/tt0819152/,51
Germany,1999..,"[""Comedy"", ""Music"", ""Talk-Show""]",6.7,TV total,https://imdb.com/title/tt0207274/,1805
Germany,2014..2019,"[""Comedy"", ""Drama"", ""Family""]",6.0,Dr. Klein,https://imdb.com/title/tt3923278/,114
Germany,..,"[""Crime"", ""Drama"", ""Thriller""]",0.0,Sleeping Dogs,https://imdb.com/title/tt25375244/,0
Germany,2005..2007,"[""Romance""]",4.1,Verliebt in Berlin,https://imdb.com/title/tt0447812/,441
Germany,2011..,"[""Drama"", ""Reality-TV""]",2.0,Berlin - Tag & Nacht,https://imdb.com/title/tt2053650/,394
Germany,2019..,"[""Comedy"", ""Romance""]",0.0,Die Aussteigerinnen,https://imdb.com/title/tt10620988/,0
Germany,2016..,"[""Documentary""]",7.6,Tomorrowland,https://imdb.com/title/tt6659956/,12
Germany,1997..2016,"[""Crime"", ""Drama""]",4.7,Coast Guard,https://imdb.com/title/tt0118378/,198
Germany,2019..,"[""Documentary""]",7.4,What Went Wrong: Countdown to Catastrophe,https://imdb.com/title/tt14082716/,46
Germany,2021..,[],7.2,Ich bin Sophie Scholl,https://imdb.com/title/tt14043472/,13
Germany,2008..,"[""Talk-Show""]",4.2,Markus Lanz,https://imdb.com/title/tt1239083/,191
Germany,1998..2000,"[""Family"", ""Adventure""]",8.2,Search for Treasure Island,https://imdb.com/title/tt0182741/,86
Germany,2017..,"[""Comedy"", ""Drama""]",7.7,Hindafing,https://imdb.com/title/tt5546156/,724
Germany,2022..,"[""Animation""]",0.0,Mumfie,https://imdb.com/title/tt16427942/,0
Germany,1994..2004,"[""Animation""]",6.0,Tabaluga,https://imdb.com/title/tt0193549/,446
Germany,2005..,"[""Animation"", ""Fantasy""]",6.1,Dive Olly Dive!,https://imdb.com/title/tt0939006/,109
Germany,2012..,"[""Documentary""]",7.1,Too Young to Die,https://imdb.com/title/tt2241422/,233
Germany,2020..,"[""Comedy""]",7.2,The Bedfellow,https://imdb.com/title/tt11162280/,464
Germany,2016..,"[""Documentary""]",0.0,Von Aristoteles zur Stringtheorie,https://imdb.com/title/tt24750926/,0
Germany,2020..,"[""Documentary""]",7.4,Wild Yellowstone,https://imdb.com/title/tt11669950/,124
Germany,2020..,"[""Comedy""]",5.6,Lehrerin auf Entzug,https://imdb.com/title/tt12709030/,10
Germany,2011..,"[""Family"", ""Game-Show""]",5.6,Klein gegen Groß - Das unglaubliche Duell,https://imdb.com/title/tt1952499/,56
Germany,2015..,"[""Crime"", ""Drama""]",6.0,Die Kanzlei,https://imdb.com/title/tt5516894/,42
Germany,2020..2021,"[""Drama"", ""Romance""]",7.3,Verbotene Liebe - Next Generation,https://imdb.com/title/tt13799988/,24
Germany,2013..,"[""Drama"", ""Reality-TV""]",1.9,Köln 50667,https://imdb.com/title/tt2609822/,171
Germany,2005..2009,"[""Animation"", ""Action"", ""Adventure""]",7.3,Monster Allergy,https://imdb.com/title/tt0850641/,285
Germany,2002..,"[""Crime""]",7.6,Under Suspicion,https://imdb.com/title/tt0896680/,163
Germany,2017..,"[""Comedy"", ""Drama""]",6.5,Praxis mit Meerblick,https://imdb.com/title/tt7908528/,60
Germany,1999..2003,"[""Animation"", ""Family"", ""Drama""]",7.1,Hilltop Hospital,https://imdb.com/title/tt0215418/,75
Germany,2023..,"[""Thriller""]",0.0,The Therapy,https://imdb.com/title/tt14962342/,0
Germany,1996..,"[""Drama"", ""Family""]",2.3,Klinik unter Palmen,https://imdb.com/title/tt0115233/,129
Germany,2006..,"[""Documentary"", ""Reality-TV""]",4.4,Goodbye Deutschland! - Die Auswanderer,https://imdb.com/title/tt0844551/,97
Germany,2020..,"[""Documentary""]",7.3,Great Inventions,https://imdb.com/title/tt11224190/,24
Germany,2016..,"[""Short"", ""Comedy"", ""Family""]",4.8,Spotlight,https://imdb.com/title/tt6222202/,49
Germany,2015..,"[""Comedy""]",6.9,Paare,https://imdb.com/title/tt4432300/,63
Germany,2016..,"[""Romance""]",3.6,Marie fängt Feuer,https://imdb.com/title/tt6153094/,47
Germany,2022..,"[""Comedy""]",7.8,Wrong - Unzensiert,https://imdb.com/title/tt18830222/,42
Germany,2010..,"[""Comedy"", ""Family"", ""Fantasy""]",6.7,Me & My Monsters,https://imdb.com/title/tt1676824/,131
Germany,2016..,"[""Comedy"", ""Drama""]",7.4,Familie Braun,https://imdb.com/title/tt5460924/,743
Germany,2013..,"[""Crime""]",7.9,München Mord,https://imdb.com/title/tt13710668/,70
Germany,2013..,"[""Comedy""]",7.6,In Your Dreams,https://imdb.com/title/tt3042038/,33
Germany,2019..,"[""Comedy""]",7.0,Andere Eltern,https://imdb.com/title/tt10095376/,184
Germany,2002..,"[""Drama""]",4.7,ChromiumBlue.com,https://imdb.com/title/tt0267160/,62
Germany,1996..,"[""Drama""]",7.6,Erotic Tales,https://imdb.com/title/tt0112157/,18
Germany,2015..,"[""Drama""]",6.5,Block B - Unter Arrest,https://imdb.com/title/tt4515870/,31
Germany,1999..,"[""Action"", ""Adventure"", ""Sci-Fi""]",6.6,Code Name: Eternity,https://imdb.com/title/tt0190174/,261
Germany,2015..,"[""Crime"", ""Drama"", ""Thriller""]",7.0,Harter Brocken,https://imdb.com/title/tt13710652/,72
Germany,1984..2010,"[""Comedy"", ""Family"", ""Romance""]",5.0,Peter Steiners Theaterstadl,https://imdb.com/title/tt0457261/,24
Germany,1998..2006,[],6.5,NBC GIGA,https://imdb.com/title/tt0327290/,36
Germany,1990..2023,"[""Game-Show""]",4.6,Glücksrad,https://imdb.com/title/tt0144049/,82
Germany,1994..1997,"[""Game-Show""]",5.0,Hugo,https://imdb.com/title/tt0805409/,30
Germany,2009..2010,"[""Action"", ""Adventure""]",3.9,Lasko - The Fist of God,https://imdb.com/title/tt1305627/,238
Germany,2022..,"[""Comedy""]",5.9,Wendehammer,https://imdb.com/title/tt19722062/,46
Germany,2020..,[],0.0,Twist,https://imdb.com/title/tt13753786/,0
Germany,2014..,"[""Crime"", ""Thriller""]",6.7,Ein Fall für Zwei: Reloaded,https://imdb.com/title/tt3351154/,40
Germany,1993..,"[""Family"", ""Comedy"", ""Sci-Fi""]",7.1,Halfway Across the Galaxy and Turn Left,https://imdb.com/title/tt0108792/,129
Germany,2015..2018,"[""Comedy"", ""Drama"", ""Romance""]",7.2,The Glory Is Gone,https://imdb.com/title/tt4714132/,239
Germany,2013..,"[""Documentary"", ""Biography"", ""Drama""]",7.2,"Frauen, die Geschichte machten",https://imdb.com/title/tt3333802/,82
Germany,2016..,"[""Comedy""]",6.9,Rabenmütter,https://imdb.com/title/tt6123508/,16
Germany,2001..2005,"[""Animation"", ""Adventure"", ""Comedy""]",7.4,Fairy Tale Police Department,https://imdb.com/title/tt1494023/,63
Germany,2022..,"[""Drama"", ""Reality-TV"", ""Romance""]",0.0,"Make Love, Fake Love",https://imdb.com/title/tt23860656/,0
Germany,2019..,"[""Documentary""]",0.0,The World of Bridges,https://imdb.com/title/tt15322702/,0
Germany,1998..,"[""Crime"", ""Drama""]",6.2,Der König von St. Pauli,https://imdb.com/title/tt0136356/,274
Germany,..,"[""Drama""]",0.0,Night in Paradise,https://imdb.com/title/tt22189180/,0
Germany,1992..2006,"[""Action"", ""Crime"", ""Drama""]",4.9,Wolffs Revier,https://imdb.com/title/tt0106178/,195
Germany,2009..2010,"[""Drama"", ""Romance""]",5.2,Alisa: Follow Your Heart,https://imdb.com/title/tt1281305/,58
Germany,2018..,"[""Comedy"", ""Game-Show"", ""Reality-TV""]",4.1,Ich bin ein Star: Die Stunde danach,https://imdb.com/title/tt9850382/,16
Germany,1999..,"[""Documentary"", ""News"", ""Talk-Show""]",4.0,Volle Kanne,https://imdb.com/title/tt0498891/,69
Germany,2009..,"[""Animation"", ""Adventure"", ""Comedy""]",7.2,Chloe's Closet,https://imdb.com/title/tt1194725/,60
Germany,2010..,"[""Family""]",8.1,A House of Animals,https://imdb.com/title/tt1442165/,52
Germany,2021..,"[""Crime"", ""Drama""]",7.5,Gefährliche Nähe,https://imdb.com/title/tt14321392/,8
Germany,2002..,"[""Crime""]",7.5,Bloch,https://imdb.com/title/tt0889263/,100
Germany,1993..,"[""Adventure""]",7.1,Alaska Kid,https://imdb.com/title/tt0105936/,74
Germany,1997..2007,"[""Drama""]",5.4,The Air Rescue Team,https://imdb.com/title/tt0143058/,121
Germany,1996..,"[""Documentary"", ""Biography"", ""War""]",7.7,Hitler's Generals,https://imdb.com/title/tt0131169/,255
Germany,1998..2020,"[""Animation""]",7.7,Jim Button,https://imdb.com/title/tt8123326/,166
Germany,2019..2021,"[""Comedy"", ""Drama""]",7.4,Merz gegen Merz,https://imdb.com/title/tt8703168/,586
Germany,1994..,"[""Drama"", ""Family""]",7.3,Die Fallers - Eine Schwarzwaldfamilie,https://imdb.com/title/tt0208617/,39
Germany,2005..2007,"[""Action"", ""Adventure"", ""Mystery""]",6.6,4 Against Z,https://imdb.com/title/tt0457220/,64
Germany,2015..,"[""Comedy""]",7.3,Sketch History,https://imdb.com/title/tt5369974/,213
Germany,2012..,"[""Family"", ""Reality-TV"", ""Talk-Show""]",0.0,Pearl Tv,https://imdb.com/title/tt10799458/,0
Germany,1991..,"[""Documentary""]",7.5,Eisenbahn-Romantik,https://imdb.com/title/tt0346255/,32
Germany,2011..,"[""Comedy""]",7.4,Knallerfrauen,https://imdb.com/title/tt2119785/,739
Germany,1994..2006,"[""Action"", ""Drama"", ""Crime""]",6.1,Die Wache,https://imdb.com/title/tt0108985/,76
Germany,2011..,"[""Music""]",6.8,Die Helene Fischer Show,https://imdb.com/title/tt2474228/,29
Germany,2020..,"[""Comedy"", ""News""]",8.5,ZDF Magazin Royale,https://imdb.com/title/tt13486352/,324
Germany,2006..,"[""Family"", ""Game-Show"", ""Music""]",3.8,Let's Dance,https://imdb.com/title/tt0780370/,147
Germany,2003..,"[""Crime"", ""Mystery""]",6.7,Kommissarin Lucas,https://imdb.com/title/tt0907688/,140
Germany,1984..,"[""Family""]",8.2,Ravioli,https://imdb.com/title/tt0247127/,83
Germany,..,"[""Drama""]",0.0,Euphoria,https://imdb.com/title/tt23863502/,0
Germany,2021..,"[""Reality-TV""]",7.8,Princess Charming,https://imdb.com/title/tt15113160/,30
Germany,2009..,"[""Animation""]",5.2,Igam Ogam,https://imdb.com/title/tt1566017/,43
Germany,2009..2011,"[""Animation"", ""Comedy""]",6.0,Kung Fu Dino Posse,https://imdb.com/title/tt1962939/,94
Germany,2018..,"[""Drama""]",6.0,Die Inselärztin,https://imdb.com/title/tt6914770/,70
Germany,1971..,"[""Animation"", ""Comedy"", ""Family""]",8.0,Die Sendung mit der Maus,https://imdb.com/title/tt0065345/,876
Germany,2017..,"[""Drama""]",7.0,Zarah: Wilde Jahre,https://imdb.com/title/tt6756488/,166
Germany,2004..,"[""Animation""]",6.9,Lilly the Witch,https://imdb.com/title/tt0421386/,66
Germany,2002..,"[""Crime""]",3.0,Das Strafgericht,https://imdb.com/title/tt0356300/,67
Germany,1998..,"[""Documentary""]",4.6,Galileo,https://imdb.com/title/tt0289804/,424
Germany,1996..,"[""Family""]",5.8,Tigerenten Club,https://imdb.com/title/tt0396384/,87
Germany,2003..2005,"[""Action"", ""Comedy"", ""Crime""]",5.7,Wilde Engel,https://imdb.com/title/tt0318259/,107
Germany,2016..,"[""Drama""]",6.1,Die Eifelpraxis,https://imdb.com/title/tt6914756/,27
Germany,2001..,"[""Crime"", ""Drama""]",2.0,Richter Alexander Hold,https://imdb.com/title/tt0303517/,211
Germany,2013..,"[""Crime"", ""Drama""]",3.5,"Hilf mir! Jung, pleite, verzweifelt ...",https://imdb.com/title/tt3302956/,39
Germany,2018..,"[""Animation"", ""Adventure""]",7.7,Arthur et les enfants de la Table Ronde,https://imdb.com/title/tt10151988/,24
Germany,2002..,"[""Comedy""]",4.5,Die dreisten Drei,https://imdb.com/title/tt0409550/,183
Germany,2018..,"[""Crime"", ""Drama"", ""Mystery""]",7.1,Unschuldig,https://imdb.com/title/tt8192058/,180
Germany,2015..,"[""Thriller""]",6.9,Dengler,https://imdb.com/title/tt3814852/,138
Germany,1999..2006,"[""Crime""]",5.4,SK Kölsch,https://imdb.com/title/tt0182630/,100
Brazil,2016..2020,"[""Action"", ""Drama"", ""Sci-Fi""]",7.3,3%,https://imdb.com/title/tt4922804/,26325
Brazil,2022..,"[""Drama"", ""Mystery"", ""Thriller""]",5.3,Vale dos Esquecidos,https://imdb.com/title/tt11883886/,162
Brazil,2020..,"[""Crime"", ""Drama"", ""Mystery""]",7.5,"Good Morning, Verônica",https://imdb.com/title/tt12987918/,4850
Brazil,2021..,"[""Crime"", ""Drama"", ""Fantasy""]",7.2,Invisible City,https://imdb.com/title/tt8878862/,5960
Brazil,2023..,"[""Adventure"", ""Comedy"", ""Drama""]",7.2,Mila in the Multiverse,https://imdb.com/title/tt15551300/,36
Brazil,2022..,"[""Drama"", ""Romance""]",8.7,Stupid Wife,https://imdb.com/title/tt21652514/,1041
Brazil,2013..2018,"[""Comedy"", ""Drama""]",8.0,O Negócio,https://imdb.com/title/tt2650940/,1693
Brazil,2022..,"[""Drama"", ""Romance""]",8.4,Pantanal,https://imdb.com/title/tt19267756/,268
Brazil,2015..2021,"[""Drama"", ""Romance""]",8.0,Verdades Secretas,https://imdb.com/title/tt4773278/,1181
Brazil,2001..2002,"[""Drama"", ""Romance"", ""Sci-Fi""]",8.1,The Clone,https://imdb.com/title/tt0289800/,3103
Brazil,2023..,"[""Fantasy""]",0.0,Fallen,https://imdb.com/title/tt22776032/,0
Brazil,2016..2019,"[""Drama""]",6.6,Call Me Bruna,https://imdb.com/title/tt5210146/,382
Brazil,1992..,"[""Drama""]",6.4,"Story of O, the Series",https://imdb.com/title/tt0147791/,189
Brazil,2012..,"[""Crime"", ""Drama"", ""Mystery""]",8.2,Brazil Avenue,https://imdb.com/title/tt2303077/,2265
Brazil,2020..,"[""Comedy"", ""Horror""]",5.6,Reality Z,https://imdb.com/title/tt10241238/,2628
Brazil,2021..,"[""Crime"", ""Drama""]",7.2,Dom,https://imdb.com/title/tt13354188/,2210
Brazil,2020..,"[""Drama"", ""Sci-Fi"", ""Thriller""]",6.5,Omniscient,https://imdb.com/title/tt11542920/,2255
Brazil,2021..,"[""Reality-TV"", ""Romance""]",6.2,Love Is Blind: Brazil,https://imdb.com/title/tt15018224/,559
Brazil,2019..,"[""Comedy"", ""Drama"", ""Fantasy""]",7.7,Nobody's Looking,https://imdb.com/title/tt11131980/,2198
Brazil,2022..,"[""Comedy"", ""Drama"", ""Romance""]",6.2,The Path,https://imdb.com/title/tt21312616/,59
Brazil,1959..1960,"[""Drama""]",8.2,The Four Just Men,https://imdb.com/title/tt0052468/,116
Brazil,2022..,"[""Comedy"", ""Drama"", ""Romance""]",5.8,Lov3,https://imdb.com/title/tt12279642/,148
Brazil,2017..2018,"[""Game-Show"", ""Reality-TV""]",7.2,Ultimate Beastmaster,https://imdb.com/title/tt5607970/,2535
Brazil,2019..2020,"[""Drama"", ""Romance""]",7.8,Girls from Ipanema,https://imdb.com/title/tt8001788/,3627
Brazil,2018..2019,"[""Crime"", ""Drama"", ""Thriller""]",8.0,The Mechanism,https://imdb.com/title/tt6873658/,36349
Brazil,2022..,"[""Comedy"", ""Romance""]",7.5,No Mundo da Luna,https://imdb.com/title/tt18553812/,49
Brazil,2019..,"[""Crime"", ""Drama"", ""Thriller""]",7.5,Irmandade,https://imdb.com/title/tt8905964/,1570
Brazil,2018..,"[""Drama"", ""Romance""]",6.5,God Save the King,https://imdb.com/title/tt7761424/,190
Brazil,2015..,"[""Action"", ""Drama"", ""Fantasy""]",5.2,Os Dez Mandamentos,https://imdb.com/title/tt4855286/,796
Brazil,2013..2015,"[""Drama"", ""Family"", ""Musical""]",4.9,Chiquititas,https://imdb.com/title/tt2734004/,206
Brazil,2019..,"[""Crime"", ""Drama"", ""Music""]",6.7,Sintonia,https://imdb.com/title/tt8165086/,1272
Brazil,2023..,"[""Drama""]",8.2,Never Give Up,https://imdb.com/title/tt23943068/,14
Brazil,2019..2020,"[""Romance""]",8.4,The Stripper,https://imdb.com/title/tt13252208/,143
Brazil,2022..,"[""Comedy""]",5.6,Time Hustler,https://imdb.com/title/tt18313946/,156
Brazil,2021..,"[""Game-Show"", ""Reality-TV"", ""Romance""]",5.5,Too Hot to Handle: Brazil,https://imdb.com/title/tt14902484/,544
Brazil,2022..,"[""Drama"", ""Musical""]",7.9,Only for Love,https://imdb.com/title/tt15847542/,110
Brazil,2020..,"[""Reality-TV""]",3.3,Wild and Free in Florianópolis,https://imdb.com/title/tt11160690/,269
Brazil,2022..,"[""Comedy"", ""Drama""]",6.7,Back to 15,https://imdb.com/title/tt15301854/,846
Brazil,2022..,"[""Comedy"", ""Drama"", ""Mystery""]",5.7,Maldivas,https://imdb.com/title/tt13561292/,1111
Brazil,2018..,"[""Action"", ""Crime"", ""Drama""]",8.4,Impuros,https://imdb.com/title/tt9070896/,512
Brazil,2011..2012,"[""Family"", ""Fantasy"", ""Musical""]",7.4,Julie and the Phantoms,https://imdb.com/title/tt2090152/,181
Brazil,2020..,"[""Action"", ""Drama""]",7.8,Arcanjo Renegado,https://imdb.com/title/tt10759006/,305
Brazil,2002..2018,"[""Comedy"", ""Crime"", ""Drama""]",8.2,City of Men,https://imdb.com/title/tt0364801/,2901
Brazil,1976..1977,"[""Drama"", ""History"", ""Romance""]",6.7,Isaura: Slave Girl,https://imdb.com/title/tt0142036/,680
Brazil,1990..,"[""Drama"", ""Fantasy"", ""Romance""]",8.5,Pantanal,https://imdb.com/title/tt0142045/,263
Brazil,2001..2014,"[""Comedy""]",7.7,Big Family,https://imdb.com/title/tt0281447/,1394
Brazil,2022..,"[""Comedy"", ""Thriller""]",7.5,The Followers,https://imdb.com/title/tt14926702/,106
Brazil,2022..,"[""Crime"", ""Drama"", ""Thriller""]",6.5,Verdict,https://imdb.com/title/tt18299486/,257
Brazil,2019..,"[""Crime"", ""Drama""]",7.9,Joint Venture,https://imdb.com/title/tt10756754/,539
Brazil,2002..,"[""Game-Show"", ""Reality-TV"", ""Thriller""]",3.9,Big Brother Brazil,https://imdb.com/title/tt0315288/,456
Brazil,2020..,"[""Comedy""]",6.5,Hard,https://imdb.com/title/tt12144960/,408
Brazil,2021..,"[""Horror""]",4.9,Insânia,https://imdb.com/title/tt13407060/,314
Brazil,2013..,"[""Biography"", ""Drama"", ""History""]",5.7,Joseph from Egypt,https://imdb.com/title/tt3103206/,754
Brazil,2015..2016,"[""Comedy"", ""Drama"", ""Romance""]",7.0,Total Dreamer,https://imdb.com/title/tt5222314/,412
Brazil,2020..,"[""Adventure"", ""Drama"", ""Horror""]",9.2,Ordem Paranormal,https://imdb.com/title/tt12245638/,1722
Brazil,2022..,"[""Biography"", ""Drama""]",7.8,The King of TV,https://imdb.com/title/tt15451730/,276
Brazil,2022..,"[""Reality-TV""]",7.8,De Férias com o Ex Caribe,https://imdb.com/title/tt24083664/,13
Brazil,2014..,"[""Short"", ""Drama"", ""Romance""]",8.9,Red,https://imdb.com/title/tt5000936/,45
Brazil,2022..,"[""Drama""]",8.8,All the Flowers,https://imdb.com/title/tt22309050/,83
Brazil,1999..2000,"[""Drama"", ""Romance""]",6.8,Terra Nostra,https://imdb.com/title/tt0202765/,741
Brazil,2019..2020,"[""Drama"", ""Romance""]",8.8,Once We Were Six,https://imdb.com/title/tt11065088/,63
Brazil,2017..,"[""Drama"", ""Thriller""]",8.7,Under Pressure,https://imdb.com/title/tt7216954/,583
Brazil,2019..,"[""Mystery"", ""Thriller""]",5.8,O Escolhido,https://imdb.com/title/tt9048368/,718
Brazil,2019..,"[""Drama""]",3.1,Pink: Um Amor de Verão,https://imdb.com/title/tt12427284/,47
Brazil,2016..,"[""Drama""]",4.6,The Promised Land,https://imdb.com/title/tt5880208/,368
Brazil,2023..,"[""Drama"", ""Thriller""]",0.0,Damned Saint,https://imdb.com/title/tt17542752/,0
Brazil,2017..,"[""Animation"", ""Family"", ""Fantasy""]",8.1,Galinha Pintadinha Mini,https://imdb.com/title/tt12180726/,39
Brazil,2012..,"[""Comedy"", ""Drama"", ""Romance""]",7.9,Gabriela,https://imdb.com/title/tt2249420/,251
Brazil,2014..,"[""Animation"", ""Short"", ""Comedy""]",9.1,Jorel's Brother,https://imdb.com/title/tt6574360/,1104
Brazil,2016..,"[""Reality-TV""]",5.5,De Férias com o Ex Brasil,https://imdb.com/title/tt8470764/,124
Brazil,2020..,"[""Drama"", ""Mystery"", ""Thriller""]",6.3,Kissing Game,https://imdb.com/title/tt11131962/,830
Brazil,2010..,"[""Drama""]",6.7,El Clon,https://imdb.com/title/tt1596029/,450
Brazil,1997..2001,"[""Comedy"", ""Drama"", ""Family""]",7.2,Chiquititas Brasil,https://imdb.com/title/tt0154062/,151
Brazil,2017..2018,"[""Crime"", ""Drama"", ""Romance""]",7.3,The Other Side of Paradise,https://imdb.com/title/tt7216712/,254
Brazil,2012..,"[""Adventure"", ""Comedy"", ""Drama""]",6.7,Carrossel,https://imdb.com/title/tt2215338/,321
Brazil,2021..,"[""Crime"", ""Drama"", ""Mystery""]",8.7,Copo Descartável,https://imdb.com/title/tt22812760/,9
Brazil,2021..,"[""Drama""]",7.4,September Mornings,https://imdb.com/title/tt14532744/,765
Brazil,1996..1997,"[""Adventure"", ""Drama"", ""Romance""]",7.4,The King of the Cattle,https://imdb.com/title/tt0138257/,681
Brazil,2022..2023,"[""Romance""]",7.4,Cara e Coragem,https://imdb.com/title/tt20765054/,33
Brazil,2012..2013,"[""Drama"", ""Romance""]",5.2,Brave Woman,https://imdb.com/title/tt2476828/,351
Brazil,2018..2020,"[""Drama"", ""Romance""]",8.9,Magenta (serie),https://imdb.com/title/tt21918006/,39
Brazil,2022..,"[""Animation"", ""Short"", ""Comedy""]",8.5,The Nutty Boy,https://imdb.com/title/tt22750574/,31
Brazil,2022..,"[""Comedy"", ""Mystery"", ""Thriller""]",5.0,Unsuspicious,https://imdb.com/title/tt15096920/,173
Brazil,2018..,"[""Drama""]",7.2,Desnude,https://imdb.com/title/tt8452584/,28
Brazil,2017..2018,"[""Drama""]",3.7,Apocalypse,https://imdb.com/title/tt7856872/,314
Brazil,1975..,"[""Drama"", ""Romance""]",8.1,Gabriela,https://imdb.com/title/tt0144046/,161
Brazil,1995..,"[""Crime"", ""Drama"", ""Mystery""]",8.2,The Next Victim,https://imdb.com/title/tt0138256/,436
Brazil,2018..2019,"[""Animation"", ""Action"", ""Comedy""]",7.6,Cupcake & Dino: General Services,https://imdb.com/title/tt8697554/,799
Brazil,2000..,"[""Drama"", ""Romance""]",7.4,Family Ties,https://imdb.com/title/tt0249299/,782
Brazil,2012..,"[""Action""]",5.9,King David,https://imdb.com/title/tt2266319/,338
